M_datetime M_? M_datetime M_lat M_lon M_meas_num M_temp M_xf M_yf M_zf S_? S_date S_day S_drifter_id S_lat S_lon S_record_num S_time battery_voltage
"2012-08-22 15:39:59" 1.9 "2012-08-22 15:39:59" 47.8207 -128.9913 2 13.36 47653.4 385321.1 -488062.5 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 16:00:27" 9.9 "2012-08-22 16:00:27" 47.8225 -128.9876 3 13.42 56815.9 364931.0 -483768.5 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 16:20:00" 1.0 "2012-08-22 16:20:00" 47.8234 -128.9833 4 13.68 50770.7 370893.7 -484377.8 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 16:39:59" 1.6 "2012-08-22 16:39:59" 47.8239 -128.9784 5 13.85 37155.8 364737.2 -485994.3 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 16:59:59" 1.6 "2012-08-22 16:59:59" 47.8239 -128.9738 6 13.84 38361.6 360285.2 -485008.4 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 17:20:00" 1.3 "2012-08-22 17:20:00" 47.8237 -128.9695 7 13.86 44169.5 325830.1 -479140.9 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 17:39:59" 1.0 "2012-08-22 17:39:59" 47.8233 -128.9651 8 13.89 45511.7 359965.4 -483670.2 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 18:00:00" 1.9 "2012-08-22 18:00:00" 47.8224 -128.961 9 14.06 41891.0 341187.4 -481716.1 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 18:20:00" 2.9 "2012-08-22 18:20:00" 47.8216 -128.9576 10 14.37 45017.8 334251.4 -479508.4 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 18:40:08" 4.5 "2012-08-22 18:40:08" 47.8208 -128.955 11 14.56 42583.1 326912.0 -479041.2 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 19:00:00" 1.9 "2012-08-22 19:00:00" 47.8203 -128.9527 12 14.58 71895.2 341984.1 -476556.0 3 "2012-08-22 00:00:00" 270 68740 47.791396999999996 -128.985062 501 19:02:29 13.3
"2012-08-22 19:20:03" 9.9 "2012-08-22 19:20:03" 47.8198 -128.9508 1 14.47 41614.5 369811.1 -484311.3 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 19:40:03" 2.6 "2012-08-22 19:40:03" 47.819 -128.9491 2 14.18 44861.0 337173.8 -479171.8 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 20:00:33" 1.9 "2012-08-22 20:00:33" 47.8188 -128.947 3 14.12 56734.1 363778.4 -481342.2 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 20:20:00" 4.8 "2012-08-22 20:20:00" 47.8179 -128.9451 4 13.99 59621.0 352012.4 -479946.0 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 20:39:59" 3.2 "2012-08-22 20:39:59" 47.817 -128.9433 5 14.02 36803.8 379969.1 -486917.1 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 21:00:04" 2.2 "2012-08-22 21:00:04" 47.8157 -128.9424 6 14.12 55576.2 358301.3 -481002.2 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 21:20:19" 9.9 "2012-08-22 21:20:19" 47.8147 -128.9417 7 14.14 80836.1 347271.8 -476724.6 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 22:20:08" 4.2 "2012-08-22 22:20:08" 47.8147 -128.945 10 14.02 55948.8 364526.7 -483402.7 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 22:39:59" 2.9 "2012-08-22 22:39:59" 47.8154 -128.9466 11 14.01 69141.3 356956.0 -480053.7 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 22:59:59" 6.7 "2012-08-22 22:59:59" 47.8168 -128.9485 12 14.05 60285.4 375834.0 -484027.9 3 "2012-08-22 00:00:00" 270 68740 47.787422 -128.909973 511 23:23:37 13.3
"2012-08-22 23:20:00" 2.6 "2012-08-22 23:20:00" 47.8188 -128.9497 1 14.07 86783.1 365798.9 -479405.1 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-22 23:40:31" 2.2 "2012-08-22 23:40:31" 47.8213 -128.951 2 14.11 40197.5 351878.6 -483683.8 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 00:20:33" 2.9 "2012-08-23 00:20:33" 47.8266 -128.9525 4 13.89 52720.7 391374.8 -487629.6 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 00:40:24" 2.6 "2012-08-23 00:40:24" 47.8291 -128.9521 5 13.81 59872.9 368653.8 -483577.1 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 01:00:35" 5.4 "2012-08-23 01:00:35" 47.8312 -128.9511 6 13.72 61413.9 375968.3 -484303.6 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 01:20:22" 1.3 "2012-08-23 01:20:22" 47.833 -128.95 7 13.6 86661.1 370787.2 -480134.6 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 01:39:59" 1.6 "2012-08-23 01:39:59" 47.8346 -128.9491 8 13.5 33769.7 410144.1 -493590.5 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 01:59:59" 2.2 "2012-08-23 01:59:59" 47.8362 -128.948 9 13.4 56918.5 364604.7 -482758.9 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 02:20:00" 2.2 "2012-08-23 02:20:00" 47.8381 -128.9461 10 13.36 58648.0 381428.8 -485836.4 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 02:40:05" 2.9 "2012-08-23 02:40:05" 47.8401 -128.9439 11 13.29 60283.5 370742.9 -483621.5 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 03:00:04" 9.9 "2012-08-23 03:00:04" 47.8417 -128.9418 12 13.28 69471.2 361024.4 -481308.9 3 "2012-08-23 00:00:00" 270 68740 47.836285 -129.018692 512 03:02:36 13.3
"2012-08-23 03:20:00" 3.5 "2012-08-23 03:20:00" 47.8434 -128.9397 1 13.25 58435.3 362985.7 -483436.2 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 03:40:32" 9.9 "2012-08-23 03:40:32" 47.8446 -128.9373 2 13.23 44526.1 384710.9 -487885.1 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 04:20:03" 4.8 "2012-08-23 04:20:03" 47.8467 -128.9319 4 13.16 49283.8 384813.4 -486548.9 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 04:40:03" 2.9 "2012-08-23 04:40:03" 47.8468 -128.9284 5 13.09 48301.7 381823.0 -487069.1 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
"2012-08-23 05:00:36" 2.6 "2012-08-23 05:00:36" 47.8465 -128.9249 6 13.04 32980.5 373506.4 -487784.9 4 "2012-08-23 00:00:00" 270 68740 47.828323 -128.868393 513 07:02:33 13.3
